Id;Label;Interval
7241;7241;2
7242;7242;1
7243;7243;5
7244;7244;12
7245;7245;3
7246;7246;11
7247;7247;1
7248;7248;2
7249;7249;13
7250;7250;8
7251;7251;12
7252;7252;1
7253;7253;1
7254;7254;11
7255;7255;15
7256;7256;13
7257;7257;5
7258;7258;2
7259;7259;10
7260;7260;1
7261;7261;1
7262;7262;3
7263;7263;2
7264;7264;11
7265;7265;2
7266;7266;6
7267;7267;5
7268;7268;1
7269;7269;3
7270;7270;14
7271;7271;1
7272;7272;2
7273;7273;2
7274;7274;1
7275;7275;4
7276;7276;2
7277;7277;4
7278;7278;3
7279;7279;2
7280;7280;3
7281;7281;1
7282;7282;8
7283;7283;10
7284;7284;1
7285;7285;2
7286;7286;2
7287;7287;4
7288;7288;1
7289;7289;1
7290;7290;1
7291;7291;1
7292;7292;1
7293;7293;1
7294;7294;1
7295;7295;1
7296;7296;1
7297;7297;1
7298;7298;1
7299;7299;11
7300;7300;1
7301;7301;1
7302;7302;1
7303;7303;1
7304;7304;1
7305;7305;1
7306;7306;1
7307;7307;1
7308;7308;1
7309;7309;12
7310;7310;1
7311;7311;1
7312;7312;1
7313;7313;1
7314;7314;1
7315;7315;14
7316;7316;1
7317;7317;1
7318;7318;16
7319;7319;2
7320;7320;3
7321;7321;1
7322;7322;1
7323;7323;2
7324;7324;1
7325;7325;11
7326;7326;14
7327;7327;4
7328;7328;4
7329;7329;3
7330;7330;3
7331;7331;7
7332;7332;1
7333;7333;5
7334;7334;3
7335;7335;14
7336;7336;1
7337;7337;1
7338;7338;19
7339;7339;2
7340;7340;6
7341;7341;3
7342;7342;11
7343;7343;17
7344;7344;1
7345;7345;5
7346;7346;2
7347;7347;6
7348;7348;11
7349;7349;16
7350;7350;2
7351;7351;12
7352;7352;1
7353;7353;3
7354;7354;11
7355;7355;12
7356;7356;2
7357;7357;2
7358;7358;1
7359;7359;16
7360;7360;13
7361;7361;14
7362;7362;1
7363;7363;2
7364;7364;1
7365;7365;11
7366;7366;6
7367;7367;2
7368;7368;1
7369;7369;13
7370;7370;5
7371;7371;1
7372;7372;2
7373;7373;4
7374;7374;13
7375;7375;12
7376;7376;4
7377;7377;1
7378;7378;1
7379;7379;3
7380;7380;2
7381;7381;8
7382;7382;1
7383;7383;4
7384;7384;3
7385;7385;1
7386;7386;3
7387;7387;3
7388;7388;10
7389;7389;2
7390;7390;1
7391;7391;1
7392;7392;2
7393;7393;1
7394;7394;3
7395;7395;11
7396;7396;1
7397;7397;5
7398;7398;6
7399;7399;4
7400;7400;20
7401;7401;11
7402;7402;2
7403;7403;12
7404;7404;2
7405;7405;13
7406;7406;1
7407;7407;1
7408;7408;11
7409;7409;6
7410;7410;11
7411;7411;1
7412;7412;13
7413;7413;11
7414;7414;1
7415;7415;1
7416;7416;2
7417;7417;1
7418;7418;1
7419;7419;7
7420;7420;14
7421;7421;12
7422;7422;6
7423;7423;6
7424;7424;2
7425;7425;1
7426;7426;4
7427;7427;2
7428;7428;22
7429;7429;13
7430;7430;2
7431;7431;2
7432;7432;6
7433;7433;12
7434;7434;14
7435;7435;13
7436;7436;2
7437;7437;2
7438;7438;14
7439;7439;17
7440;7440;12
7441;7441;2
7442;7442;2
7443;7443;1
7444;7444;7
7445;7445;1
7446;7446;4
7447;7447;1
7448;7448;1
7449;7449;2
7450;7450;1
7451;7451;12
7452;7452;11
7453;7453;18
7454;7454;1
7455;7455;1
7456;7456;2
7457;7457;11
7458;7458;1
7459;7459;1
7460;7460;1
7461;7461;16
7462;7462;2
7463;7463;8
7464;7464;3
7465;7465;2
7466;7466;1
7467;7467;1
7468;7468;3
7469;7469;1
7470;7470;12
7471;7471;1
7472;7472;13
7473;7473;1
7474;7474;11
7475;7475;14
7476;7476;6
7477;7477;1
7478;7478;1
7479;7479;3
7480;7480;2
7481;7481;1
7482;7482;2
7483;7483;24
7484;7484;2
7485;7485;14
7486;7486;4
7487;7487;4
7488;7488;7
7489;7489;11
7490;7490;4
7491;7491;1
7492;7492;1
7493;7493;7
7494;7494;11
7495;7495;2
7496;7496;13
7497;7497;1
7498;7498;1
7499;7499;11
7500;7500;1
7501;7501;1
7502;7502;11
7503;7503;2
7504;7504;2
7505;7505;11
7506;7506;4
7507;7507;13
7508;7508;11
7509;7509;3
7510;7510;13
7511;7511;3
7512;7512;1
7513;7513;2
7514;7514;13
7515;7515;1
7516;7516;2
7517;7517;3
7518;7518;1
7519;7519;1
7520;7520;3
7521;7521;6
7522;7522;14
7523;7523;2
7524;7524;13
7525;7525;1
7526;7526;5
7527;7527;1
7528;7528;12
7529;7529;17
7530;7530;15
7531;7531;1
7532;7532;2
7533;7533;12
7534;7534;3
7535;7535;3
7536;7536;5
7537;7537;4
7538;7538;3
7539;7539;1
7540;7540;1
7541;7541;13
7542;7542;13
7543;7543;6
7544;7544;2
7545;7545;4
7546;7546;1
7547;7547;3
7548;7548;2
7549;7549;12
7550;7550;1
7551;7551;17
7552;7552;2
7553;7553;11
7554;7554;15
7555;7555;2
7556;7556;11
7557;7557;1
7558;7558;11
7559;7559;2
7560;7560;3
7561;7561;1
7562;7562;1
7563;7563;3
7564;7564;12
7565;7565;13
7566;7566;1
7567;7567;14
7568;7568;1
7569;7569;3
7570;7570;5
7571;7571;2
7572;7572;2
7573;7573;6
7574;7574;1
7575;7575;1
7576;7576;2
7577;7577;1
7578;7578;1
7579;7579;1
7580;7580;1
7581;7581;3
7582;7582;1
7583;7583;1
7584;7584;3
7585;7585;11
7586;7586;1
7587;7587;12
7588;7588;1
7589;7589;10
7590;7590;2
7591;7591;5
7592;7592;10
7593;7593;1
7594;7594;1
7595;7595;17
7596;7596;12
7597;7597;14
7598;7598;1
7599;7599;11
7600;7600;2
7601;7601;14
7602;7602;12
7603;7603;1
7604;7604;11
7605;7605;13
7606;7606;13
7607;7607;5
7608;7608;14
7609;7609;3
7610;7610;1
7611;7611;13
7612;7612;7
7613;7613;2
7614;7614;1
7615;7615;13
7616;7616;1
7617;7617;1
7618;7618;3
7619;7619;2
7620;7620;12
7621;7621;3
7622;7622;1
7623;7623;1
7624;7624;12
7625;7625;14
7626;7626;4
7627;7627;12
7628;7628;2
7629;7629;17
7630;7630;1
7631;7631;3
7632;7632;1
7633;7633;1
7634;7634;1
7635;7635;5
7636;7636;1
7637;7637;11
7638;7638;1
7639;7639;13
7640;7640;2
7641;7641;1
7642;7642;1
7643;7643;13
7644;7644;3
7645;7645;1
7646;7646;2
7647;7647;4
7648;7648;4
7649;7649;1
7650;7650;14
7651;7651;17
7652;7652;1
7653;7653;1
7654;7654;1
7655;7655;2
7656;7656;1
7657;7657;1
7658;7658;1
7659;7659;2
7660;7660;1
7661;7661;13
7662;7662;14
7663;7663;1
7664;7664;1
7665;7665;2
7666;7666;3
7667;7667;10
7668;7668;1
7669;7669;13
7670;7670;2
7671;7671;3
7672;7672;10
7673;7673;11
7674;7674;3
7675;7675;1
7676;7676;6
7677;7677;4
7678;7678;10
7679;7679;13
7680;7680;1
7681;7681;10
7682;7682;13
7683;7683;1
7684;7684;1
7685;7685;12
7686;7686;1
7687;7687;14
7688;7688;1
7689;7689;12
7690;7690;12
7691;7691;2
7692;7692;15
7693;7693;7
7694;7694;1
7695;7695;2
7696;7696;1
7697;7697;5
7698;7698;10
7699;7699;12
7700;7700;11
7701;7701;2
7702;7702;1
7703;7703;12
7704;7704;1
7705;7705;12
7706;7706;12
7707;7707;12
7708;7708;5
7709;7709;3
7710;7710;5
7711;7711;1
7712;7712;2
7713;7713;2
7714;7714;2
7715;7715;1
7716;7716;2
7717;7717;2
7718;7718;2
7719;7719;14
7720;7720;1
7721;7721;2
7722;7722;11
7723;7723;1
7724;7724;18
7725;7725;2
7726;7726;1
7727;7727;12
7728;7728;4
7729;7729;11
7730;7730;1
7731;7731;18
7732;7732;10
7733;7733;12
7734;7734;4
7735;7735;2
7736;7736;3
7737;7737;3
7738;7738;12
7739;7739;11
7740;7740;1
7741;7741;11
7742;7742;13
7743;7743;17
7744;7744;1
7745;7745;3
7746;7746;1
7747;7747;2
7748;7748;4
7749;7749;1
7750;7750;11
7751;7751;3
7752;7752;15
7753;7753;3
7754;7754;3
7755;7755;2
7756;7756;1
7757;7757;1
7758;7758;1
7759;7759;1
7760;7760;1
7761;7761;1
7762;7762;1
7763;7763;1
7764;7764;1
7765;7765;1
7766;7766;1
7767;7767;2
7768;7768;2
7769;7769;1
7770;7770;2
7771;7771;1
7772;7772;11
7773;7773;1
7774;7774;2
7775;7775;11
7776;7776;3
7777;7777;1
7778;7778;2
7779;7779;6
7780;7780;1
7781;7781;11
7782;7782;1
7783;7783;7
7784;7784;6
7785;7785;1
7786;7786;1
7787;7787;3
7788;7788;5
7789;7789;1
7790;7790;1
7791;7791;11
7792;7792;1
7793;7793;1
7794;7794;11
7795;7795;1
7796;7796;14
7797;7797;1
7798;7798;2
7799;7799;1
7800;7800;2
7801;7801;5
7802;7802;2
7803;7803;12
7804;7804;10
7805;7805;13
7806;7806;5
7807;7807;4
7808;7808;13
7809;7809;3
7810;7810;1
7811;7811;2
7812;7812;2
7813;7813;1
7814;7814;6
7815;7815;2
7816;7816;1
7817;7817;11
7818;7818;1
7819;7819;6
7820;7820;2
7821;7821;6
7822;7822;5
7823;7823;13
7824;7824;1
7825;7825;1
7826;7826;15
7827;7827;6
7828;7828;2
7829;7829;11
7830;7830;13
7831;7831;1
7832;7832;4
7833;7833;4
7834;7834;3
7835;7835;2
7836;7836;14
7837;7837;12
7838;7838;2
7839;7839;1
7840;7840;5
7841;7841;1
7842;7842;3
7843;7843;14
7844;7844;2
7845;7845;2
7846;7846;2
7847;7847;3
7848;7848;1
7849;7849;17
7850;7850;11
7851;7851;4
7852;7852;1
7853;7853;1
7854;7854;4
7855;7855;11
7856;7856;1
7857;7857;1
7858;7858;18
7859;7859;13
7860;7860;5
7861;7861;1
7862;7862;1
7863;7863;9
7864;7864;11
7865;7865;2
7866;7866;11
7867;7867;1
7868;7868;1
7869;7869;1
7870;7870;1
7871;7871;1
7872;7872;4
7873;7873;2
7874;7874;13
7875;7875;3
7876;7876;13
7877;7877;1
7878;7878;9
7879;7879;14
7880;7880;13
7881;7881;1
7882;7882;5
7883;7883;15
7884;7884;12
7885;7885;2
7886;7886;2
7887;7887;8
7888;7888;12
7889;7889;5
7890;7890;11
7891;7891;1
7892;7892;13
7893;7893;1
7894;7894;17
7895;7895;1
7896;7896;1
7897;7897;2
7898;7898;12
7899;7899;1
7900;7900;12
7901;7901;1
7902;7902;12
7903;7903;11
7904;7904;1
7905;7905;3
7906;7906;1
7907;7907;1
7908;7908;7
7909;7909;11
7910;7910;5
7911;7911;1
7912;7912;1
7913;7913;2
7914;7914;1
7915;7915;11
7916;7916;2
7917;7917;4
7918;7918;11
7919;7919;1
7920;7920;1
7921;7921;3
7922;7922;11
7923;7923;1
7924;7924;3
7925;7925;2
7926;7926;11
7927;7927;1
7928;7928;2
7929;7929;13
7930;7930;1
7931;7931;1
7932;7932;15
7933;7933;1
7934;7934;13
7935;7935;1
7936;7936;4
7937;7937;11
7938;7938;2
7939;7939;4
7940;7940;15
7941;7941;2
7942;7942;10
7943;7943;7
7944;7944;1
7945;7945;2
7946;7946;1
7947;7947;12
7948;7948;4
7949;7949;11
7950;7950;1
7951;7951;9
7952;7952;1
7953;7953;7
7954;7954;4
7955;7955;13
7956;7956;11
7957;7957;4
7958;7958;1
7959;7959;13
7960;7960;5
7961;7961;2
7962;7962;1
7963;7963;8
7964;7964;2
7965;7965;4
7966;7966;13
7967;7967;1
7968;7968;11
7969;7969;1
7970;7970;2
7971;7971;5
7972;7972;4
7973;7973;12
7974;7974;11
7975;7975;1
7976;7976;1
7977;7977;1
7978;7978;1
7979;7979;1
7980;7980;8
7981;7981;2
7982;7982;1
7983;7983;4
7984;7984;2
7985;7985;1
7986;7986;1
7987;7987;2
7988;7988;1
7989;7989;10
7990;7990;2
7991;7991;2
7992;7992;2
7993;7993;1
7994;7994;5
7995;7995;11
7996;7996;1
7997;7997;3
7998;7998;3
7999;7999;16
8000;8000;3
8001;8001;3
8002;8002;1
8003;8003;1
8004;8004;11
8005;8005;4
8006;8006;2
8007;8007;12
8008;8008;2
8009;8009;3
8010;8010;3
8011;8011;3
8012;8012;3
8013;8013;11
8014;8014;11
8015;8015;6
8016;8016;1
8017;8017;1
8018;8018;7
8019;8019;11
8020;8020;11
8021;8021;11
8022;8022;2
8023;8023;11
8024;8024;1
8025;8025;1
8026;8026;1
8027;8027;4
8028;8028;1
8029;8029;1
8030;8030;11
8031;8031;10
8032;8032;1
8033;8033;13
8034;8034;1
8035;8035;8
8036;8036;1
8037;8037;3
8038;8038;13
8039;8039;2
8040;8040;5
8041;8041;1
8042;8042;13
8043;8043;3
8044;8044;1
8045;8045;1
8046;8046;1
8047;8047;15
8048;8048;1
8049;8049;1
8050;8050;1
8051;8051;2
8052;8052;2
8053;8053;9
8054;8054;1
8055;8055;3
8056;8056;11
8057;8057;11
8058;8058;1
8059;8059;3
8060;8060;12
8061;8061;11
8062;8062;1
8063;8063;4
8064;8064;10
8065;8065;1
8066;8066;1
8067;8067;1
8068;8068;8
8069;8069;11
8070;8070;13
8071;8071;1
8072;8072;1
8073;8073;1
8074;8074;2
8075;8075;1
8076;8076;15
8077;8077;2
8078;8078;1
8079;8079;1
8080;8080;1
8081;8081;1
8082;8082;1
8083;8083;11
8084;8084;2
8085;8085;11
8086;8086;5
8087;8087;3
8088;8088;1
8089;8089;11
8090;8090;1
8091;8091;1
8092;8092;5
8093;8093;11
8094;8094;2
8095;8095;1
8096;8096;2
8097;8097;16
8098;8098;13
8099;8099;2
8100;8100;3
8101;8101;1
8102;8102;1
8103;8103;2
8104;8104;14
8105;8105;2
8106;8106;12
8107;8107;5
8108;8108;2
8109;8109;3
8110;8110;2
8111;8111;2
8112;8112;1
8113;8113;1
8114;8114;1
8115;8115;1
8116;8116;1
8117;8117;1
8118;8118;1
8119;8119;1
8120;8120;14
8121;8121;2
8122;8122;3
8123;8123;1
8124;8124;14
8125;8125;11
8126;8126;6
8127;8127;13
8128;8128;1
8129;8129;1
8130;8130;1
8131;8131;2
8132;8132;1
8133;8133;2
8134;8134;1
8135;8135;6
8136;8136;1
8137;8137;12
8138;8138;11
8139;8139;1
8140;8140;3
8141;8141;2
8142;8142;3
8143;8143;12
8144;8144;13
8145;8145;12
8146;8146;1
8147;8147;1
8148;8148;7
8149;8149;1
8150;8150;1
8151;8151;12
8152;8152;2
8153;8153;10
8154;8154;12
8155;8155;10
8156;8156;1
8157;8157;7
8158;8158;12
8159;8159;12
8160;8160;4
8161;8161;4
8162;8162;7
8163;8163;1
8164;8164;11
8165;8165;1
8166;8166;11
8167;8167;10
8168;8168;11
8169;8169;14
8170;8170;3
8171;8171;2
8172;8172;2
8173;8173;1
8174;8174;1
8175;8175;2
8176;8176;2
8177;8177;2
8178;8178;12
8179;8179;12
8180;8180;2
8181;8181;1
8182;8182;1
8183;8183;4
8184;8184;3
8185;8185;10
8186;8186;1
8187;8187;1
8188;8188;1
8189;8189;1
8190;8190;12
8191;8191;3
8192;8192;11
8193;8193;1
8194;8194;2
8195;8195;24
8196;8196;13
8197;8197;11
8198;8198;12
8199;8199;11
8200;8200;1
8201;8201;6
8202;8202;2
8203;8203;3
8204;8204;12
8205;8205;1
8206;8206;1
8207;8207;4
8208;8208;1
8209;8209;1
8210;8210;3
8211;8211;1
8212;8212;11
8213;8213;2
8214;8214;7
8215;8215;7
8216;8216;2
8217;8217;4
8218;8218;12
8219;8219;1
8220;8220;1
8221;8221;1
8222;8222;4
8223;8223;1
8224;8224;10
8225;8225;14
8226;8226;1
8227;8227;3
8228;8228;14
8229;8229;1
8230;8230;11
8231;8231;12
8232;8232;16
8233;8233;1
8234;8234;2
8235;8235;1
8236;8236;1
8237;8237;1
8238;8238;2
8239;8239;1
8240;8240;1
8241;8241;2
8242;8242;2
8243;8243;11
8244;8244;1
8245;8245;1
8246;8246;12
8247;8247;14
8248;8248;2
8249;8249;1
8250;8250;3
8251;8251;2
8252;8252;2
8253;8253;3
8254;8254;1
8255;8255;1
8256;8256;11
8257;8257;10
8258;8258;11
8259;8259;3
8260;8260;8
8261;8261;12
8262;8262;12
8263;8263;3
8264;8264;10
8265;8265;13
8266;8266;1
8267;8267;13
8268;8268;11
8269;8269;1
8270;8270;1
8271;8271;1
8272;8272;10
8273;8273;1
8274;8274;1
8275;8275;12
8276;8276;1
8277;8277;5
8278;8278;4
8279;8279;12
8280;8280;3
8281;8281;2
8282;8282;4
8283;8283;1
8284;8284;1
8285;8285;2
8286;8286;1
8287;8287;2
8288;8288;1
8289;8289;2
8290;8290;1
8291;8291;4
8292;8292;11
8293;8293;14
8294;8294;1
8295;8295;2
8296;8296;12
8297;8297;1
8298;8298;1
8299;8299;11
8300;8300;1
8301;8301;5
8302;8302;1
8303;8303;11
8304;8304;5
8305;8305;1
8306;8306;1
8307;8307;12
8308;8308;34
8309;8309;5
8310;8310;6
8311;8311;1
8312;8312;1
8313;8313;5
8314;8314;4
8315;8315;2
8316;8316;2
8317;8317;1
8318;8318;5
8319;8319;2
8320;8320;11
8321;8321;1
8322;8322;1
8323;8323;1
8324;8324;1
8325;8325;3
8326;8326;12
8327;8327;11
8328;8328;1
8329;8329;1
8330;8330;1
8331;8331;18
8332;8332;11
8333;8333;12
8334;8334;5
8335;8335;1
8336;8336;1
8337;8337;11
8338;8338;13
8339;8339;2
8340;8340;3
8341;8341;1
8342;8342;21
8343;8343;2
8344;8344;2
8345;8345;12
8346;8346;1
8347;8347;1
8348;8348;13
8349;8349;11
8350;8350;5
8351;8351;10
8352;8352;1
8353;8353;2
8354;8354;4
8355;8355;1
8356;8356;1
8357;8357;3
8358;8358;2
8359;8359;3
8360;8360;3
8361;8361;7
8362;8362;11
8363;8363;10
8364;8364;2
8365;8365;4
8366;8366;5
8367;8367;1
8368;8368;2
8369;8369;11
8370;8370;1
8371;8371;1
8372;8372;4
8373;8373;7
8374;8374;2
8375;8375;14
8376;8376;2
8377;8377;1
8378;8378;1
8379;8379;2
8380;8380;1
8381;8381;13
8382;8382;10
8383;8383;3
8384;8384;2
8385;8385;12
8386;8386;3
8387;8387;3
8388;8388;10
8389;8389;1
8390;8390;13
8391;8391;1
8392;8392;11
8393;8393;2
8394;8394;2
8395;8395;1
8396;8396;1
8397;8397;2
8398;8398;1
8399;8399;1
8400;8400;1
8401;8401;15
8402;8402;1
8403;8403;1
8404;8404;2
8405;8405;9
8406;8406;3
8407;8407;1
8408;8408;3
8409;8409;4
8410;8410;12
8411;8411;2
8412;8412;1
8413;8413;2
8414;8414;3
8415;8415;13
8416;8416;2
8417;8417;3
8418;8418;1
8419;8419;2
8420;8420;3
8421;8421;1
8422;8422;11
8423;8423;3
8424;8424;3
8425;8425;5
8426;8426;11
8427;8427;3
8428;8428;3
8429;8429;2
8430;8430;2
8431;8431;1
8432;8432;1
8433;8433;1
8434;8434;4
8435;8435;4
8436;8436;1
8437;8437;13
8438;8438;2
8439;8439;2
8440;8440;1
8441;8441;12
8442;8442;1
8443;8443;11
8444;8444;3
8445;8445;1
8446;8446;11
8447;8447;1
8448;8448;11
8449;8449;1
8450;8450;1
8451;8451;1
8452;8452;1
8453;8453;1
8454;8454;13
8455;8455;2
8456;8456;11
8457;8457;13
8458;8458;27
8459;8459;13
8460;8460;1
8461;8461;13
8462;8462;1
8463;8463;1
8464;8464;1
8465;8465;11
8466;8466;12
8467;8467;4
8468;8468;1
8469;8469;1
8470;8470;5
8471;8471;2
8472;8472;2
8473;8473;1
8474;8474;11
8475;8475;1
8476;8476;2
8477;8477;1
8478;8478;1
8479;8479;1
8480;8480;2
8481;8481;9
8482;8482;12
8483;8483;1
8484;8484;14
8485;8485;1
8486;8486;1
8487;8487;2
8488;8488;13
8489;8489;15
8490;8490;14
8491;8491;12
8492;8492;11
8493;8493;1
8494;8494;2
8495;8495;4
8496;8496;2
8497;8497;1
8498;8498;1
8499;8499;2
8500;8500;11
8501;8501;1
8502;8502;1
8503;8503;2
8504;8504;1
8505;8505;1
8506;8506;2
8507;8507;12
8508;8508;1
8509;8509;1
8510;8510;1
8511;8511;13
8512;8512;1
8513;8513;12
8514;8514;2
8515;8515;1
8516;8516;12
8517;8517;11
8518;8518;2
8519;8519;3
8520;8520;13
8521;8521;3
8522;8522;1
8523;8523;2
8524;8524;2
8525;8525;3
8526;8526;8
8527;8527;12
8528;8528;13
8529;8529;2
8530;8530;11
8531;8531;2
8532;8532;3
8533;8533;1
8534;8534;2
8535;8535;11
8536;8536;13
8537;8537;14
8538;8538;1
8539;8539;1
8540;8540;12
8541;8541;1
8542;8542;1
8543;8543;2
8544;8544;1
8545;8545;16
8546;8546;8
8547;8547;2
8548;8548;1
8549;8549;2
8550;8550;1
8551;8551;4
8552;8552;12
8553;8553;4
8554;8554;1
8555;8555;2
8556;8556;1
8557;8557;12
8558;8558;12
8559;8559;17
8560;8560;1
8561;8561;1
8562;8562;3
8563;8563;5
8564;8564;16
8565;8565;1
8566;8566;11
8567;8567;11
8568;8568;14
8569;8569;3
8570;8570;2
8571;8571;3
8572;8572;11
8573;8573;7
8574;8574;10
8575;8575;1
8576;8576;3
8577;8577;7
8578;8578;1
8579;8579;3
8580;8580;2
8581;8581;9
8582;8582;1
8583;8583;2
8584;8584;1
8585;8585;14
8586;8586;13
8587;8587;13
8588;8588;6
8589;8589;7
8590;8590;13
8591;8591;2
8592;8592;2
8593;8593;1
8594;8594;3
8595;8595;2
8596;8596;4
8597;8597;2
8598;8598;2
8599;8599;2
8600;8600;12
8601;8601;2
8602;8602;1
8603;8603;2
8604;8604;11
8605;8605;4
8606;8606;2
8607;8607;1
8608;8608;1
8609;8609;1
8610;8610;1
8611;8611;10
8612;8612;3
8613;8613;1
8614;8614;1
8615;8615;2
8616;8616;12
8617;8617;11
8618;8618;11
8619;8619;13
8620;8620;1
8621;8621;11
8622;8622;1
8623;8623;5
8624;8624;13
8625;8625;18
8626;8626;1
8627;8627;1
8628;8628;12
8629;8629;2
8630;8630;1
8631;8631;3
8632;8632;12
8633;8633;4
8634;8634;12
8635;8635;1
8636;8636;2
8637;8637;1
8638;8638;1
8639;8639;1
8640;8640;2
8641;8641;13
8642;8642;13
8643;8643;1
8644;8644;11
8645;8645;2
8646;8646;1
8647;8647;12
8648;8648;2
8649;8649;11
8650;8650;2
8651;8651;1
8652;8652;1
8653;8653;1
8654;8654;11
8655;8655;3
8656;8656;12
8657;8657;11
8658;8658;2
8659;8659;2
8660;8660;12
8661;8661;2
8662;8662;3
8663;8663;13
8664;8664;2
8665;8665;2
8666;8666;12
8667;8667;3
8668;8668;3
8669;8669;11
8670;8670;13
8671;8671;2
8672;8672;5
8673;8673;13
8674;8674;1
8675;8675;14
8676;8676;12
8677;8677;12
8678;8678;2
8679;8679;6
8680;8680;2
8681;8681;2
8682;8682;1
8683;8683;1
8684;8684;4
8685;8685;14
8686;8686;11
8687;8687;3
8688;8688;1
8689;8689;2
8690;8690;12
8691;8691;1
8692;8692;4
8693;8693;11
8694;8694;12
8695;8695;11
8696;8696;1
8697;8697;1
8698;8698;2
8699;8699;13
8700;8700;13
8701;8701;11
8702;8702;1
8703;8703;2
8704;8704;12
8705;8705;11
8706;8706;2
8707;8707;12
8708;8708;11
8709;8709;11
8710;8710;4
8711;8711;1
8712;8712;1
8713;8713;6
8714;8714;3
8715;8715;3
8716;8716;2
8717;8717;12
8718;8718;11
8719;8719;11
8720;8720;6
8721;8721;2
8722;8722;1
8723;8723;1
8724;8724;4
8725;8725;13
8726;8726;5
8727;8727;1
8728;8728;14
8729;8729;11
8730;8730;11
8731;8731;1
8732;8732;11
8733;8733;1
8734;8734;11
8735;8735;13
8736;8736;1
8737;8737;3
8738;8738;4
8739;8739;12
8740;8740;1
8741;8741;2
8742;8742;11
8743;8743;16
8744;8744;14
8745;8745;12
8746;8746;2
8747;8747;1
8748;8748;3
8749;8749;12
8750;8750;2
8751;8751;13
8752;8752;6
8753;8753;1
8754;8754;2
8755;8755;2
8756;8756;12
8757;8757;2
8758;8758;4
8759;8759;2
8760;8760;2
8761;8761;2
8762;8762;10
8763;8763;4
8764;8764;13
8765;8765;3
8766;8766;14
8767;8767;1
8768;8768;1
8769;8769;3
8770;8770;1
8771;8771;2
8772;8772;1
8773;8773;18
8774;8774;11
8775;8775;3
8776;8776;3
8777;8777;3
8778;8778;12
8779;8779;3
8780;8780;1
8781;8781;3
8782;8782;12
8783;8783;1
8784;8784;11
8785;8785;1
8786;8786;7
8787;8787;8
8788;8788;1
8789;8789;2
8790;8790;12
8791;8791;13
8792;8792;1
8793;8793;4
8794;8794;2
8795;8795;1
8796;8796;1
8797;8797;5
8798;8798;2
8799;8799;1
8800;8800;1
8801;8801;1
8802;8802;11
8803;8803;1
8804;8804;8
8805;8805;4
8806;8806;3
8807;8807;2
8808;8808;1
8809;8809;1
8810;8810;4
8811;8811;1
8812;8812;4
8813;8813;10
8814;8814;2
8815;8815;11
8816;8816;5
8817;8817;1
8818;8818;2
8819;8819;4
8820;8820;1
8821;8821;10
8822;8822;1
8823;8823;11
8824;8824;1
8825;8825;1
8826;8826;12
8827;8827;3
8828;8828;14
8829;8829;11
8830;8830;2
8831;8831;1
8832;8832;12
8833;8833;12
8834;8834;13
8835;8835;12
8836;8836;1
8837;8837;10
8838;8838;1
8839;8839;12
8840;8840;1
8841;8841;1
8842;8842;3
8843;8843;14
8844;8844;1
8845;8845;4
8846;8846;2
8847;8847;1
8848;8848;1
8849;8849;5
8850;8850;11
8851;8851;1
8852;8852;1
8853;8853;1
8854;8854;14
8855;8855;1
8856;8856;10
8857;8857;3
8858;8858;1
8859;8859;12
8860;8860;11
8861;8861;12
8862;8862;12
8863;8863;11
8864;8864;11
8865;8865;11
8866;8866;11
8867;8867;1
8868;8868;15
8869;8869;13
8870;8870;3
8871;8871;1
8872;8872;1
8873;8873;4
8874;8874;11
8875;8875;14
8876;8876;5
8877;8877;3
8878;8878;1
8879;8879;10
8880;8880;10
8881;8881;2
8882;8882;1
8883;8883;1
8884;8884;1
8885;8885;11
8886;8886;1
8887;8887;1
8888;8888;12
8889;8889;1
8890;8890;3
8891;8891;1
8892;8892;13
8893;8893;1
8894;8894;2
8895;8895;2
8896;8896;11
8897;8897;15
8898;8898;11
8899;8899;1
8900;8900;11
8901;8901;12
8902;8902;1
8903;8903;1
8904;8904;2
8905;8905;11
8906;8906;11
8907;8907;12
8908;8908;10
8909;8909;3
8910;8910;2
8911;8911;7
8912;8912;1
8913;8913;1
8914;8914;7
8915;8915;1
8916;8916;10
8917;8917;1
8918;8918;2
8919;8919;2
8920;8920;12
8921;8921;2
8922;8922;5
8923;8923;1
8924;8924;2
8925;8925;11
8926;8926;2
8927;8927;11
8928;8928;11
8929;8929;11
8930;8930;1
8931;8931;1
8932;8932;2
8933;8933;1
8934;8934;4
8935;8935;1
8936;8936;2
8937;8937;1
8938;8938;12
8939;8939;4
8940;8940;2
8941;8941;1
8942;8942;4
8943;8943;3
8944;8944;11
8945;8945;2
8946;8946;1
8947;8947;4
8948;8948;10
8949;8949;2
8950;8950;11
8951;8951;12
8952;8952;11
8953;8953;11
8954;8954;13
8955;8955;1
8956;8956;11
8957;8957;2
8958;8958;3
8959;8959;10
8960;8960;1
8961;8961;2
8962;8962;13
8963;8963;5
8964;8964;1
8965;8965;5
8966;8966;4
8967;8967;2
8968;8968;4
8969;8969;1
8970;8970;1
8971;8971;2
8972;8972;12
8973;8973;11
8974;8974;4
8975;8975;14
8976;8976;6
8977;8977;13
8978;8978;13
8979;8979;1
8980;8980;4
8981;8981;8
8982;8982;1
8983;8983;3
8984;8984;16
8985;8985;2
8986;8986;2
8987;8987;11
8988;8988;13
